id,novelty_1,novelty_2,response,response_nofill,item,item_nofill,SemDis_cbowukwacsubtitle_nf_m,SemDis_cbowsubtitle_nf_m,SemDis_cbowBNCwikiukwac_nf_m,SemDis_TASA_nf_m,SemDis_glove_nf_m,SemDis_MEAN,SemDis_factor
1587,4,4,build a bridge,build bridge,Rope,rope,0.86958,0.89101,1.21391,1.06243,1.00802,1.00899,0.14465
1587,3,4,use as a belt,use belt,Rope,rope,0.89516,1.00639,0.97856,0.9346,1.09918,0.98278,0.11448
1587,5,5,make a string instrument,make string instrument,Rope,rope,0.90975,0.92239,0.90813,0.97372,0.88222,0.91924,0.02222
1527,1,2,Tie Knots,tie knots,Rope,rope,0.91629,1.04631,0.9431,0.96013,1.06317,0.9858,0.10887
1527,5,3,lasso things,lasso things,Rope,rope,1.0313,1.15914,0.94758,1.02189,0.93879,1.01974,0.13246
1527,2,2,fasten things together,fasten things together,Rope,rope,0.82569,0.94466,0.85413,1.0149,1.03753,0.93538,0.03592
1527,2,2,pull something,pull something,Rope,rope,1.01317,1.07471,1.07119,1.03028,1.0697,1.05181,0.18771
1527,4,4,use as a guard rail,use guard rail,Rope,rope,0.94037,1.07692,0.9577,1.02595,0.89213,0.97861,0.08321
1372,1,2,Tie things together,tie things together,Rope,rope,0.76037,0.89525,0.89059,1.01402,0.83809,0.87966,-0.03599
1372,1,2,practice knotting,practice knotting,Rope,rope,1.01962,1.01318,1.08271,0.98486,0.98484,1.01704,0.15268
1372,2,3,play jump rope,play jump rope,Rope,rope,0.70184,0.90398,0.81609,0.78961,0.83062,0.80843,-0.09579
1525,1,2,tie things,tie things,Rope,rope,1.10548,1.01218,0.96438,0.94549,1.01919,1.00934,0.1441
1525,2,2,hold things up,hold things,Rope,rope,0.99435,1.0198,1.05042,1.03974,1.10257,1.04138,0.17596
1525,2,2,used to help carry things,used help carry things,Rope,rope,1.14003,1.02099,0.97093,0.96233,1.12134,1.04312,0.18738
1525,2,2,secure things,secure things,Rope,rope,0.93955,0.96474,1.05072,0.99313,1.09036,1.0077,0.14332
1525,2,3,hang someone,hang someone,Rope,rope,1.01113,1.0251,0.96746,0.88877,1.13591,1.00567,0.15088
1525,2,4,make a swing,make swing,Rope,rope,1.13654,1.01509,0.94959,1.05506,1.04536,1.04033,0.16585
1525,2,2,tow things,tow things,Rope,rope,1.02577,1.03756,0.99858,0.98443,0.9145,0.99217,0.11288
